Data from SE10cfu__3__17-37-24-514.txt Node

-1.5	16.4
4.9	276.49
11.2	355.17
17.5	207.28
23.9	0
30.2	0
36.5	0
42.8	0
49.1	0
55.4	0
61.7	0
68	0.54
74.3	6.7
80.6	4.38
86.9	3.49
93.2	2.96
99.4	0.37
105.7	3.4
111.9	1.5
118.2	0
124.4	0
130.7	0
136.9	0
143.2	0
149.4	0
155.6	0
161.8	0
168	0
174.2	0
180.4	0
186.6	0
192.8	0
199	0
205.2	0
211.4	0
217.5	0
223.7	0
229.8	0
236	0
242.1	0
248.3	0
254.4	0
260.6	0
266.7	0
272.8	0
278.9	301.13
285	728.29
291.2	977.44
297.3	1029.4
303.4	1053.38
309.5	1067.4
315.5	1097.35
321.6	1080.66
327.7	1054.89
333.8	1036.42
339.8	1018.85
345.9	1023.46
352	1051.96
358	1086.71
364.1	1112.18
370.1	1127.6
376.2	1152.7
382.2	1136.32
388.2	1106.96
394.2	1096.01
400.3	1078.84
406.3	1066.31
412.3	1073.42
418.3	1060.42
424.3	1069.12
430.3	1064.56
436.3	1005.66
442.3	953.77
448.2	832.44
454.2	749.04
460.2	604.5
466.1	415.95
472.1	198.06
478.1	68.46
484	130
490	449.21
495.9	739.52
501.8	856.36
507.8	732.51
513.7	407.59
519.6	0
525.5	0
531.4	0
537.3	0
543.3	0
549.1	0
555	0
560.9	0
566.8	0
572.7	0
578.6	0
584.4	18.72
590.3	108.61
596.2	229.35
602	387.49
607.9	524.71
613.7	579.03
619.5	527.17
625.4	398.81
631.2	231.87
637	82
642.9	0
648.7	0
654.5	0
660.3	0
666.1	0
671.9	0
677.7	0
683.5	0
689.3	0
695	0
700.8	0
706.6	0
712.4	0
718.1	0
723.9	0
729.6	3.28
735.4	26.61
741.1	24.97
746.9	47.89
752.6	60.33
758.3	92.08
764	121.03
769.8	186.51
775.5	289.9
781.2	415.75
786.9	562.3
792.6	704.92
798.3	786.02
804	841.89
809.7	853.48
815.4	853.22
821	840.72
826.7	816.46
832.4	772.28
838	717.03
843.7	655.47
849.4	577.51
855	467.34
860.7	372.67
866.3	267.54
871.9	186.17
877.6	97.02
883.2	53.86
888.8	21.59
894.4	8.29
900.1	1.08
905.7	0
911.3	2
916.9	0
922.5	0
928.1	0
933.7	0
939.2	0
944.8	0
950.4	0
956	0
961.5	0
967.1	0
972.7	3.7
978.2	1.66
983.8	0
989.3	7.25
994.8	0
1000.4	0.34
1005.9	10.68
1011.4	31.97
1017	61.96
1022.5	90.64
1028	122.11
1033.5	166.23
1039	200.04
1044.5	223.02
1050	263.7
1055.5	267.61
1061	266.62
1066.5	257.7
1071.9	256.91
1077.4	244.13
1082.9	222.21
1088.4	188.45
1093.8	168.64
1099.3	125.95
1104.7	95.89
1110.2	57.25
1115.6	33.82
1121.1	10.21
1126.5	1.08
1131.9	1.28
1137.4	17.22
1142.8	29.68
1148.2	45.18
1153.6	68.38
1159	72.82
1164.4	88.17
1169.8	105.52
1175.2	112.78
1180.6	126.12
1186	131.18
1191.4	144.43
1196.8	149.14
1202.2	148.95
1207.5	145.77
1212.9	145.75
1218.3	129.73
1223.6	125.94
1229	116.87
1234.3	96.88
1239.7	95.19
1245	77.98
1250.4	72.79
1255.7	68.17
1261	46.13
1266.4	30.45
1271.7	16.93
1277	5.53
1282.3	0
1287.6	0
1292.9	0
1298.2	0
1303.5	0
1308.8	0
1314.1	0
1319.4	1.09
1324.7	5.4
1330	0
1335.2	12.6
