Data from SE100CFU__3__17-37-24-517.txt Node

-1.5	16.78
4.9	266.96
11.2	342.21
17.5	194.03
23.9	0
30.2	0
36.5	0
42.8	0
49.1	0
55.4	0
61.7	0
68	0.05
74.3	7.33
80.6	4.28
86.9	4.52
93.2	2.39
99.4	0.59
105.7	4.28
111.9	1.67
118.2	0
124.4	0
130.7	0
136.9	0
143.2	0
149.4	0
155.6	0
161.8	0
168	0
174.2	0
180.4	0
186.6	0
192.8	0
199	0
205.2	0
211.4	0
217.5	0
223.7	0
229.8	0
236	0
242.1	0
248.3	0
254.4	0
260.6	0
266.7	0
272.8	0
278.9	298.61
285	720.63
291.2	975.77
297.3	1031.68
303.4	1060.9
309.5	1064.56
315.5	1093.87
321.6	1073.46
327.7	1051.97
333.8	1029.74
339.8	1011.87
345.9	1018.33
352	1049.58
358	1085.22
364.1	1109.54
370.1	1121.09
376.2	1144.99
382.2	1117.18
388.2	1089.77
394.2	1083.67
400.3	1072.82
406.3	1059.66
412.3	1059.75
418.3	1046.48
424.3	1053.97
430.3	1047.98
436.3	992.74
442.3	949.51
448.2	835.76
454.2	753.67
460.2	606.63
466.1	417.32
472.1	201.59
478.1	69.62
484	127.88
490	443.31
495.9	735.44
501.8	848.94
507.8	729.94
513.7	402.75
519.6	0
525.5	0
531.4	0
537.3	0
543.3	0
549.1	0
555	0
560.9	0
566.8	0
572.7	0
578.6	0
584.4	20.75
590.3	116.67
596.2	235.83
602	391.59
607.9	530.57
613.7	593.65
619.5	551.56
625.4	426.85
631.2	266.26
637	119.02
642.9	2.76
648.7	0
654.5	0
660.3	0
666.1	0
671.9	0
677.7	0
683.5	0
689.3	0
695	0
700.8	0
706.6	0
712.4	1.26
718.1	0
723.9	7.76
729.6	3.85
735.4	24.17
741.1	23.63
746.9	47.25
752.6	62.44
758.3	95.29
764	122.21
769.8	185.56
775.5	288.44
781.2	414.56
786.9	560.44
792.6	699.12
798.3	779.69
804	833.05
809.7	843.83
815.4	842.41
821	829.36
826.7	807.78
832.4	764.57
838	709.52
843.7	647.65
849.4	568.34
855	463.04
860.7	370.13
866.3	265.54
871.9	183.45
877.6	94.98
883.2	53.11
888.8	20.36
894.4	9.47
900.1	3.13
905.7	0
911.3	3.12
916.9	0
922.5	0
928.1	0
933.7	0
939.2	0
944.8	0
950.4	0
956	0
961.5	0
967.1	0
972.7	3.65
978.2	0
983.8	0
989.3	8.39
994.8	0
1000.4	0.14
1005.9	10.93
1011.4	32.18
1017	61.98
1022.5	90.11
1028	122.16
1033.5	166.23
1039	197.71
1044.5	220.89
1050	260.87
1055.5	265.35
1061	265.26
1066.5	257.77
1071.9	254.93
1077.4	240.06
1082.9	216.58
1088.4	185.09
1093.8	166.12
1099.3	125.26
1104.7	95.27
1110.2	56.78
1115.6	31.98
1121.1	9.1
1126.5	0.68
1131.9	1.38
1137.4	17.7
1142.8	30.57
1148.2	45.97
1153.6	69.58
1159	73.91
1164.4	87.99
1169.8	107.56
1175.2	112.45
1180.6	124.07
1186	128.18
1191.4	142.09
1196.8	150.41
1202.2	147.88
1207.5	145.46
1212.9	147.04
1218.3	130.34
1223.6	125.44
1229	114.21
1234.3	96.14
1239.7	95.86
1245	79.14
1250.4	72.5
1255.7	69.57
1261	45.75
1266.4	29.85
1271.7	15.16
1277	3.27
1282.3	0
1287.6	0
1292.9	0
1298.2	0
1303.5	0
1308.8	0
1314.1	0
1319.4	1.84
1324.7	5.83
1330	0
1335.2	11.96
1340.5	0
1345.8	1.88
1351	7.23
1356.3	1.74
1361.6	4.14
1366.8	0.86
1372	10.3
1377.3	0
1382.5	3.85
1387.8	0
1393	1.05
1398.2	11.85
1403.4	1.12
1408.6	0
1413.9	8.1
1419.1	0
1424.3	1.92
1429.5	0.98
1434.7	4.52
1439.9	0.88
1445.1	10.98
1450.2	0
1455.4	0.65
1460.6	4.71
1465.8	0.3
1470.9	0.05
1476.1	4.69
1481.3	11.5
1486.4	9.35
1491.6	3.03
1496.7	1.43
1501.9	1.46
1507	0.63
1512.1	8.59
1517.3	3.83
1522.4	0
1527.5	0.49
1532.7	3.37
1537.8	1.28
1542.9	0
1548	9.86
1553.1	8.14
1558.2	16.48
1563.3	9.01
1568.4	0
1573.5	6.64
1578.6	0.51
1583.6	0.18
1588.7	0
1593.8	0.16
1598.9	6.05
1603.9	3.46
1609	10.22
1614.1	0.95
1619.1	12.98
1624.2	8.77
1629.2	10.45
1634.3	4.62
1639.3	3.29
1644.3	0
1649.4	1.24
1654.4	11.58
1659.4	7.03
1664.4	7.98
1669.5	6.22
1674.5	0
1679.5	1.67
1684.5	9.53
1689.5	17.16
1694.5	11.25
1699.5	6.86
1704.5	10.99
1709.5	5.78
1714.4	5.72
1719.4	8.59
1724.4	3.03
1729.4	0.88
1734.3	7.9
1739.3	1.41
1744.3	4.51
1749.2	5.52
1754.2	9.08
1759.1	10.65
1764.1	12.81
1769	3.9
1773.9	0
1778.9	8.34
1783.8	15.46
1788.7	7.78
1793.6	0.72
1798.6	13.47
1803.5	1.76
1808.4	6.92
1813.3	0
1818.2	0.52
1823.1	3.41
1828	3.63
1832.9	0.75
1837.8	5.4
1842.7	14.8
1847.5	1.36
1852.4	0.69
1857.3	4.07
1862.2	1.18
1867	4.86
1871.9	7.43
1876.8	2.39
1881.6	1.61
1886.5	0.06
1891.3	12.65
1896.2	1.82
1901	11.28
1905.8	0.11
1910.7	0
1915.5	0.92
1920.3	6.54
1925.2	8.6
1930	0.4
1934.8	0
1939.6	0.76
1944.4	5.69
1949.2	0
1954	0.58
1958.8	2.45
1963.6	0
1968.4	6.15
1973.2	0
1978	7.66
1982.8	0.68
1987.5	0
1992.3	4.18
1997.1	6.83
2001.9	1.67
2006.6	0.11
2011.4	2.68
2016.1	0
2020.9	1.63
2025.6	0.48
2030.4	0
2035.1	10.7
2039.9	0
2044.6	15.73
2049.3	3.68
2054	0
2058.8	0.65
2063.5	3.6
2068.2	0.14
2072.9	0
2077.6	0
2082.3	1.33
2087	4.72
2091.7	0
2096.4	1.18
2101.1	0
2105.8	8.77
2110.5	8.6
2115.2	0.14
2119.9	13.4
2124.5	9.52
2129.2	5.36
2133.9	5.63
2138.5	0
2143.2	3.06
2147.9	0
2152.5	0.61
2157.2	0.63
2161.8	2.12
2166.5	4.59
2171.1	0
2175.7	4.56
2180.4	8.74
2185	0
2189.6	0.33
2194.3	2.01
2198.9	4.11
2203.5	6.97
2208.1	0
2212.7	0.82
2217.3	3.52
2221.9	0
2226.5	0.05
2231.1	0
2235.7	2.61
2240.3	0
2244.9	2.11
2249.5	0
2254.1	0.3
2258.6	1.92
2263.2	6.84
2267.8	9.49
2272.3	8.14
2276.9	7.19
2281.5	0
2286	10.39
2290.6	0
2295.1	1.56
2299.7	0
2304.2	1.85
2308.7	3.85
2313.3	4.9
2317.8	0.63
2322.3	10.94
2326.9	6.87
2331.4	0.48
2335.9	12.97
2340.4	5.4
2344.9	0.07
2349.5	5.58
2354	0
2358.5	3.11
2363	0
2367.5	0
2372	7.77
2376.4	0
2380.9	5.29
2385.4	0.12
2389.9	7.98
2394.4	5.9
2398.8	3
2403.3	1.08
2407.8	0.53
2412.2	11.22
2416.7	9.41
2421.2	4.24
2425.6	0.05
2430.1	12.46
2434.5	13.08
2439	10.03
2443.4	5.96
2447.8	4.45
2452.3	0
2456.7	0.56
2461.1	2.38
2465.6	4.25
2470	0.57
2474.4	0
2478.8	0
2483.2	0
2487.6	0
2492	1.84
2496.4	0
2500.8	0.01
2505.2	0.81
2509.6	0
2514	7.35
2518.4	0
2522.8	10.6
2527.2	0
2531.6	0.64
2535.9	0
2540.3	4.14
2544.7	4.23
2549	0.7
2553.4	1.35
2557.8	4.14
2562.1	2.77
2566.5	0.35
2570.8	13.67
2575.2	0
2579.5	0.78
2583.8	11.27
2588.2	0
2592.5	6.55
2596.8	1.94
2601.2	11.39
2605.5	1.38
2609.8	2.46
2614.1	0
2618.4	0.36
2622.8	0
2627.1	0
2631.4	0.83
2635.7	1.08
2640	0.97
2644.3	0
2648.6	0.62
2652.8	8.5
2657.1	14.97
2661.4	6.23
2665.7	9.51
2670	0
2674.3	0.34
2678.5	11.87
2682.8	3.31
2687.1	8.96
2691.3	0
2695.6	0.36
2699.8	0.08
2704.1	0.11
2708.3	3.87
2712.6	3.78
2716.8	0
2721.1	0.53
2725.3	4.36
2729.5	0
2733.8	0
2738	2.36
2742.2	2.64
2746.5	0
2750.7	0.73
2754.9	5.5
2759.1	6.7
2763.3	0.08
2767.5	8.29
2771.7	8.13
2775.9	4.5
2780.1	2.17
2784.3	0.68
2788.5	5.35
2792.7	8.08
2796.9	0.66
2801.1	14.21
2805.3	4.84
2809.4	0.82
2813.6	15.52
2817.8	2.42
2822	5.17
2826.1	0
2830.3	0.67
2834.5	2.01
2838.6	8.81
2842.8	16.45
2846.9	2.61
2851.1	10.42
2855.2	0
2859.4	0
2863.5	15.95
2867.6	0
2871.8	0.65
2875.9	5.31
2880	0
2884.2	8.19
2888.3	8.76
2892.4	0.9
2896.5	9
2900.6	0
2904.7	9.02
2908.8	1.79
2912.9	0
2917.1	0.45
2921.1	0.57
2925.2	0.36
2929.3	6.66
2933.4	6.73
2937.5	0.66
2941.6	0.31
2945.7	5.3
2949.8	2.23
2953.8	0.02
2957.9	10.87
2962	10.47
2966.1	7.13
2970.1	0
2974.2	10.92
2978.2	4.05
2982.3	0.41
2986.3	0.8
2990.4	5.61
2994.4	0
2998.5	0.56
3002.5	0.4
3006.6	0
3010.6	0
3014.6	0
3018.7	0.86
3022.7	5.42
3026.7	0.28
3030.7	0.63
3034.8	9.81
3038.8	11.48
3042.8	0.4
3046.8	0.31
3050.8	1.69
3054.8	0.99
3058.8	6.38
3062.8	0
3066.8	0.65
3070.8	6.1
3074.8	4.54
3078.8	3.31
3082.8	2.84
3086.8	4.06
3090.7	4.92
3094.7	0
3098.7	6.9
3102.7	4.96
3106.6	0
3110.6	0.03
3114.6	1.24
3118.5	6.99
3122.5	0
3126.4	0.72
3130.4	7.81
3134.3	1.6
3138.3	0
3142.2	5.46
3146.2	0
3150.1	8.03
3154	7.15
3158	3.15
3161.9	0.8
3165.8	2.84
3169.8	5.92
3173.7	8.77
3177.6	0
3181.5	0.7
3185.4	3.48
3189.4	0.14
3193.3	0
3197.2	0
3201.1	0.94
3205	0
3208.9	0
3212.8	2.56
3216.7	6.37
3220.5	0
3224.4	5.35
3228.3	5.28
3232.2	0
3236.1	0.01
3240	1.15
3243.8	1
3247.7	0.39
3251.6	4.07
3255.4	0
3259.3	0
3263.2	0
3267	0
3270.9	0
3274.7	0
3278.6	6.73
3282.4	3.08
3286.3	0.7
3290.1	5.1
3293.9	0.96
3297.8	0
3301.6	0.72
3305.4	7.88
3309.3	2.49
3313.1	7.32
3316.9	7.79
3320.7	5.07
3324.6	2.86
3328.4	0.21
3332.2	3.49
3336	3.04
3339.8	13.45
3343.6	0.54
3347.4	19.3
3351.2	10.13
3355	14.12
3358.8	7.49
3362.6	0
3366.4	11.25
3370.2	6.98
3374	11.01
3377.7	7.02
3381.5	5.22
3385.3	0
3389.1	0.39
3392.8	0
3396.6	1.95
3400.4	0.32
3404.1	9.8
3407.9	0
3411.7	0.02
3415.4	0.52
3419.2	0
3422.9	0
3426.7	0
3430.4	6.92
3434.2	0
3437.9	3.18
3441.6	0
3445.4	0.47
3449.1	0
3452.8	5.5
3456.6	0
3460.3	2.35
3464	0
3467.7	0.35
3471.4	0
3475.2	2.21
3478.9	5.73
3482.6	1.84
3486.3	0
3490	0.79
3493.7	0
3497.4	0.89
3501.1	0
3504.8	2.73
3508.5	0
3512.2	1.49
3515.9	2.73
3519.5	0.28
3523.2	8.78
3526.9	0
3530.6	7.42
3534.3	3.61
3537.9	5.82
3541.6	8.49
3545.3	0
3548.9	0.33
3552.6	0
3556.3	0
3559.9	0
3563.6	1.81
3567.2	3.33
3570.9	3.45
3574.5	0
3578.2	0.55
3581.8	0.24
3585.4	0.11
3589.1	6.43
3592.7	3.13
3596.3	10.05
3600	0
3603.6	0.57
3607.2	0
3610.9	2.02
3614.5	0
3618.1	1.81
3621.7	0
3625.3	0
3628.9	5.75
3632.5	2.32
3636.1	2.14
3639.7	6.83
3643.3	0
3646.9	0.12
3650.5	4.09
3654.1	0.32
3657.7	0.31
3661.3	8.13
3664.9	4.72
3668.5	3.91
3672.1	0.9
3675.6	6.04
3679.2	11.56
3682.8	9.46
3686.4	15.77
3689.9	17.45
3693.5	12.95
3697.1	5.56
3700.6	4.27
3704.2	0.14
3707.7	6.99
3711.3	5.7
3714.9	7.45
3718.4	1.84
3722	2.52
3725.5	0
3729	0
3732.6	0
3736.1	0
3739.7	0
3743.2	0
3746.7	0
3750.3	0
3753.8	0
3757.3	0
